athlete_id,date,communication_type,platform,duration_minutes,contact_id,sentiment
ATH_144,2023-05-08,Call,Phone,57,CONTACT_045,Positive
ATH_144,2024-05-31,Call,WhatsApp,42,CONTACT_028,Neutral
ATH_144,2023-02-15,Message,Phone,0,CONTACT_040,Positive
ATH_144,2024-05-09,Group chat,Phone,37,CONTACT_041,Positive
ATH_144,2024-01-15,Email,Discord,0,CONTACT_031,Positive
ATH_144,2024-01-18,Group chat,Phone,25,CONTACT_057,Neutral
ATH_144,2024-12-13,Group chat,Strava,52,CONTACT_054,Neutral
ATH_144,2023-01-10,Group chat,Discord,33,CONTACT_029,Negative
ATH_144,2024-02-09,Email,Phone,0,CONTACT_029,Positive
ATH_144,2024-08-29,Message,Strava,0,CONTACT_045,Positive
ATH_144,2024-11-06,Social media,Email,0,CONTACT_059,Neutral
ATH_144,2024-07-29,Group chat,Discord,55,CONTACT_038,Negative
ATH_144,2023-04-25,Message,Instagram,0,CONTACT_057,Neutral
ATH_144,2024-03-26,Group chat,Discord,5,CONTACT_053,Negative
ATH_144,2023-04-12,Call,Discord,51,CONTACT_041,Neutral
ATH_144,2023-03-17,Email,Discord,0,CONTACT_012,Negative
ATH_144,2023-07-25,Message,Instagram,0,CONTACT_001,Negative
ATH_144,2023-11-09,Call,WhatsApp,34,CONTACT_004,Neutral
ATH_144,2023-09-12,Call,Strava,58,CONTACT_001,Neutral
ATH_144,2023-04-27,Group chat,Instagram,11,CONTACT_003,Neutral
ATH_144,2024-11-05,Message,Strava,0,CONTACT_037,Positive
ATH_144,2024-02-16,Message,WhatsApp,0,CONTACT_012,Negative
ATH_144,2023-10-20,Email,Instagram,0,CONTACT_015,Neutral
ATH_144,2023-10-28,Group chat,Instagram,7,CONTACT_038,Neutral
ATH_144,2023-03-01,Email,Discord,0,CONTACT_021,Positive
ATH_144,2023-03-04,Call,Strava,60,CONTACT_022,Neutral
ATH_144,2024-12-31,Social media,Email,0,CONTACT_052,Positive
ATH_144,2023-06-23,Group chat,Discord,36,CONTACT_044,Negative
ATH_144,2023-02-03,Call,Instagram,8,CONTACT_024,Positive
ATH_144,2023-08-31,Social media,Email,0,CONTACT_051,Neutral
ATH_144,2024-01-15,Message,Instagram,0,CONTACT_019,Neutral
ATH_144,2023-03-22,Social media,Discord,0,CONTACT_011,Negative
ATH_144,2024-04-06,Email,Strava,0,CONTACT_031,Positive
ATH_144,2024-05-09,Group chat,Instagram,58,CONTACT_033,Neutral
ATH_144,2023-07-28,Group chat,Strava,18,CONTACT_025,Positive
ATH_144,2023-04-24,Message,WhatsApp,0,CONTACT_013,Positive
ATH_144,2023-12-22,Social media,WhatsApp,0,CONTACT_037,Negative
ATH_144,2024-10-18,Call,Instagram,5,CONTACT_013,Neutral
ATH_144,2023-08-29,Email,Instagram,0,CONTACT_028,Neutral
ATH_144,2023-03-01,Group chat,WhatsApp,26,CONTACT_022,Positive
ATH_144,2024-06-24,Message,Email,0,CONTACT_053,Positive
ATH_144,2023-11-28,Group chat,WhatsApp,45,CONTACT_008,Positive
ATH_144,2023-02-01,Social media,Phone,0,CONTACT_045,Positive
ATH_144,2024-06-11,Message,Discord,0,CONTACT_002,Positive
ATH_144,2024-12-10,Call,WhatsApp,16,CONTACT_049,Positive
ATH_144,2023-07-06,Social media,Phone,0,CONTACT_038,Positive
ATH_144,2023-02-17,Call,Phone,32,CONTACT_050,Positive
ATH_144,2024-10-12,Group chat,Discord,39,CONTACT_015,Positive
ATH_144,2023-08-16,Call,Instagram,6,CONTACT_006,Neutral
ATH_144,2023-09-05,Group chat,Email,15,CONTACT_042,Neutral
ATH_144,2023-05-02,Social media,Strava,0,CONTACT_022,Negative
ATH_144,2024-12-31,Message,Phone,0,CONTACT_004,Neutral
ATH_144,2024-01-18,Email,Discord,0,CONTACT_018,Negative
ATH_144,2024-09-28,Social media,WhatsApp,0,CONTACT_010,Positive
ATH_144,2024-08-20,Call,Discord,55,CONTACT_055,Positive
ATH_144,2024-05-10,Call,Discord,10,CONTACT_023,Positive
ATH_144,2023-03-09,Email,Discord,0,CONTACT_011,Positive
ATH_144,2023-11-16,Message,Phone,0,CONTACT_028,Positive
ATH_144,2023-07-14,Call,Instagram,27,CONTACT_022,Neutral
ATH_144,2024-01-20,Email,WhatsApp,0,CONTACT_011,Neutral
ATH_144,2024-04-17,Call,Strava,8,CONTACT_004,Positive
ATH_144,2024-10-16,Call,Instagram,40,CONTACT_042,Neutral
ATH_144,2024-08-02,Social media,Email,0,CONTACT_008,Positive
ATH_144,2024-09-10,Email,Instagram,0,CONTACT_047,Positive
ATH_144,2024-12-16,Email,Discord,0,CONTACT_001,Positive
ATH_144,2023-01-10,Message,Strava,0,CONTACT_035,Positive
ATH_144,2023-10-11,Social media,Discord,0,CONTACT_007,Negative
ATH_145,2023-12-13,Group chat,Phone,51,CONTACT_029,Positive
ATH_145,2023-01-23,Message,Instagram,0,CONTACT_041,Neutral
ATH_145,2024-07-11,Message,Email,0,CONTACT_050,Positive
ATH_145,2024-10-12,Email,Instagram,0,CONTACT_047,Neutral
ATH_145,2023-02-11,Message,Phone,0,CONTACT_023,Neutral
ATH_145,2024-11-10,Social media,Phone,0,CONTACT_031,Neutral
ATH_145,2024-08-10,Social media,Discord,0,CONTACT_048,Positive
ATH_145,2024-06-28,Group chat,Discord,43,CONTACT_035,Positive
ATH_145,2024-06-28,Email,Discord,0,CONTACT_004,Neutral
ATH_145,2024-05-28,Message,Discord,0,CONTACT_020,Positive
ATH_145,2024-08-11,Call,Email,33,CONTACT_032,Neutral
ATH_145,2024-04-08,Call,Email,36,CONTACT_021,Neutral
ATH_145,2024-03-20,Email,Instagram,0,CONTACT_039,Positive
ATH_145,2024-10-25,Group chat,Discord,29,CONTACT_030,Positive
ATH_145,2023-10-02,Email,Phone,0,CONTACT_025,Neutral
ATH_145,2023-07-06,Email,Phone,0,CONTACT_015,Negative
ATH_145,2023-04-17,Email,Phone,0,CONTACT_007,Positive
ATH_145,2024-10-30,Social media,Discord,0,CONTACT_030,Neutral
ATH_145,2023-03-07,Email,Discord,0,CONTACT_052,Positive
ATH_145,2024-01-12,Group chat,Instagram,58,CONTACT_022,Positive
ATH_145,2024-05-15,Email,Phone,0,CONTACT_012,Negative
ATH_145,2023-03-31,Social media,Strava,0,CONTACT_048,Neutral
ATH_145,2023-05-15,Group chat,Strava,10,CONTACT_051,Neutral
ATH_145,2024-01-01,Group chat,Phone,58,CONTACT_043,Neutral
ATH_145,2024-04-06,Email,Instagram,0,CONTACT_004,Neutral
ATH_145,2024-12-02,Call,Strava,16,CONTACT_011,Negative
ATH_145,2024-10-21,Call,Instagram,55,CONTACT_050,Neutral
ATH_145,2024-12-13,Message,Email,0,CONTACT_012,Negative
ATH_145,2024-06-26,Call,Email,7,CONTACT_001,Positive
ATH_145,2023-06-14,Call,Strava,33,CONTACT_051,Negative
ATH_145,2023-11-23,Call,Email,10,CONTACT_002,Positive
ATH_145,2024-02-12,Call,Instagram,31,CONTACT_030,Positive
ATH_145,2023-03-13,Group chat,Strava,34,CONTACT_043,Positive
ATH_145,2023-03-17,Call,Strava,56,CONTACT_045,Negative
ATH_145,2024-09-29,Message,Discord,0,CONTACT_055,Positive
ATH_145,2024-04-04,Group chat,Phone,38,CONTACT_056,Neutral
ATH_145,2024-01-30,Social media,Discord,0,CONTACT_003,Neutral
ATH_145,2024-05-08,Email,Discord,0,CONTACT_010,Positive
ATH_145,2023-10-02,Email,WhatsApp,0,CONTACT_010,Neutral
ATH_145,2024-05-23,Email,Phone,0,CONTACT_008,Neutral
ATH_145,2024-07-25,Group chat,Phone,39,CONTACT_052,Neutral
ATH_145,2023-07-10,Call,Phone,38,CONTACT_050,Positive
ATH_145,2023-02-19,Email,Strava,0,CONTACT_037,Neutral
ATH_145,2023-10-22,Message,Strava,0,CONTACT_030,Positive
ATH_145,2023-02-13,Group chat,Strava,45,CONTACT_039,Neutral
ATH_145,2023-08-21,Group chat,WhatsApp,56,CONTACT_026,Positive
ATH_145,2023-01-03,Email,Instagram,0,CONTACT_047,Positive
ATH_145,2024-02-28,Email,Strava,0,CONTACT_022,Negative
ATH_145,2023-01-09,Social media,WhatsApp,0,CONTACT_034,Neutral
ATH_145,2024-09-16,Call,WhatsApp,22,CONTACT_021,Neutral
ATH_145,2023-01-22,Email,Strava,0,CONTACT_038,Positive
ATH_145,2024-12-05,Message,Strava,0,CONTACT_033,Neutral
ATH_145,2024-09-19,Call,Instagram,15,CONTACT_047,Negative
ATH_145,2023-06-07,Social media,Email,0,CONTACT_013,Neutral
ATH_145,2024-03-30,Email,Instagram,0,CONTACT_053,Neutral
ATH_145,2024-10-19,Group chat,Discord,9,CONTACT_053,Negative
ATH_145,2023-03-06,Social media,WhatsApp,0,CONTACT_018,Positive
ATH_145,2023-11-07,Call,Instagram,14,CONTACT_045,Positive
ATH_145,2023-01-25,Call,Strava,33,CONTACT_014,Negative
ATH_145,2024-05-29,Message,WhatsApp,0,CONTACT_052,Positive
ATH_145,2024-09-22,Email,WhatsApp,0,CONTACT_002,Positive
ATH_145,2024-07-12,Group chat,WhatsApp,33,CONTACT_029,Positive
ATH_145,2023-07-12,Message,Discord,0,CONTACT_053,Positive
ATH_145,2023-05-08,Group chat,Instagram,60,CONTACT_022,Positive
ATH_145,2024-02-01,Email,Discord,0,CONTACT_044,Positive
ATH_145,2023-09-20,Group chat,Instagram,12,CONTACT_052,Positive
ATH_145,2023-02-07,Call,Discord,19,CONTACT_041,Negative
ATH_145,2023-03-13,Email,WhatsApp,0,CONTACT_055,Neutral
ATH_145,2024-08-19,Email,Email,0,CONTACT_059,Negative
ATH_145,2023-11-29,Social media,WhatsApp,0,CONTACT_039,Positive
ATH_145,2024-05-15,Group chat,Strava,30,CONTACT_028,Neutral
ATH_145,2023-10-08,Social media,Instagram,0,CONTACT_010,Positive
ATH_145,2024-09-23,Call,Email,11,CONTACT_048,Positive
ATH_145,2023-03-26,Email,Discord,0,CONTACT_053,Positive
ATH_145,2023-08-19,Message,Email,0,CONTACT_059,Neutral
ATH_145,2024-08-18,Call,WhatsApp,60,CONTACT_010,Positive
ATH_145,2024-10-26,Social media,Strava,0,CONTACT_009,Negative
ATH_145,2024-12-12,Email,Instagram,0,CONTACT_041,Positive
ATH_145,2024-07-01,Social media,Instagram,0,CONTACT_015,Negative
ATH_145,2023-03-13,Message,Email,0,CONTACT_053,Positive
ATH_145,2023-07-27,Call,Email,59,CONTACT_035,Negative
ATH_145,2023-10-09,Email,Discord,0,CONTACT_011,Neutral
ATH_145,2023-11-23,Email,Strava,0,CONTACT_047,Positive
ATH_145,2023-05-16,Email,Instagram,0,CONTACT_045,Positive
ATH_145,2023-01-04,Social media,Strava,0,CONTACT_023,Positive
ATH_145,2024-07-31,Group chat,Instagram,11,CONTACT_043,Neutral
ATH_145,2023-01-04,Call,Strava,18,CONTACT_047,Negative
ATH_145,2024-07-25,Social media,WhatsApp,0,CONTACT_020,Neutral
ATH_145,2023-12-24,Email,Phone,0,CONTACT_010,Neutral
ATH_145,2023-03-25,Call,WhatsApp,11,CONTACT_046,Positive
ATH_145,2023-05-15,Call,Instagram,20,CONTACT_045,Neutral
ATH_145,2023-09-12,Email,Instagram,0,CONTACT_023,Positive
ATH_145,2024-05-22,Email,Strava,0,CONTACT_019,Positive
ATH_145,2023-05-12,Email,Discord,0,CONTACT_028,Positive
ATH_145,2024-02-23,Message,WhatsApp,0,CONTACT_007,Neutral
ATH_145,2023-03-09,Email,Discord,0,CONTACT_015,Negative
ATH_145,2024-01-23,Email,Phone,0,CONTACT_031,Positive
ATH_145,2023-12-01,Group chat,Phone,57,CONTACT_036,Neutral
ATH_145,2023-01-29,Message,WhatsApp,0,CONTACT_054,Neutral
ATH_145,2024-04-12,Social media,Discord,0,CONTACT_050,Positive
ATH_145,2024-04-18,Social media,Instagram,0,CONTACT_002,Positive
ATH_145,2023-10-25,Message,WhatsApp,0,CONTACT_033,Neutral
ATH_145,2023-11-03,Group chat,Email,22,CONTACT_005,Positive
ATH_145,2024-03-02,Email,WhatsApp,0,CONTACT_050,Positive
ATH_145,2024-07-14,Social media,WhatsApp,0,CONTACT_013,Positive
ATH_145,2024-01-09,Call,WhatsApp,48,CONTACT_004,Negative
ATH_145,2023-09-18,Message,Discord,0,CONTACT_020,Positive
ATH_145,2024-08-17,Call,Instagram,59,CONTACT_012,Positive
ATH_145,2024-08-14,Call,WhatsApp,56,CONTACT_052,Neutral
ATH_145,2023-11-17,Email,Instagram,0,CONTACT_008,Neutral
ATH_145,2024-01-13,Message,Phone,0,CONTACT_049,Negative
ATH_145,2023-06-30,Group chat,WhatsApp,8,CONTACT_016,Positive
ATH_145,2024-12-04,Group chat,Discord,35,CONTACT_009,Positive
ATH_145,2023-10-28,Call,Instagram,19,CONTACT_048,Positive
ATH_145,2024-11-16,Email,Phone,0,CONTACT_017,Positive
ATH_145,2024-07-01,Group chat,Phone,32,CONTACT_004,Neutral
ATH_145,2023-07-07,Call,Email,36,CONTACT_016,Positive
ATH_145,2023-03-23,Email,Discord,0,CONTACT_023,Neutral
ATH_145,2024-05-02,Social media,Email,0,CONTACT_055,Neutral
ATH_145,2023-10-07,Email,Phone,0,CONTACT_045,Neutral
ATH_145,2024-07-12,Group chat,Email,22,CONTACT_017,Negative
ATH_145,2023-08-07,Call,WhatsApp,5,CONTACT_014,Positive
ATH_145,2024-08-09,Group chat,Strava,31,CONTACT_024,Positive
ATH_145,2024-04-06,Group chat,Instagram,33,CONTACT_042,Positive
ATH_146,2024-01-14,Message,Phone,0,CONTACT_034,Positive
ATH_146,2023-12-09,Social media,Instagram,0,CONTACT_016,Positive
ATH_146,2024-11-13,Message,Email,0,CONTACT_050,Neutral
ATH_146,2023-06-17,Message,Phone,0,CONTACT_067,Neutral
ATH_146,2023-07-21,Social media,Email,0,CONTACT_034,Positive
ATH_146,2023-01-06,Social media,Strava,0,CONTACT_027,Positive
ATH_146,2024-02-27,Group chat,WhatsApp,50,CONTACT_042,Neutral
ATH_146,2023-02-20,Group chat,Strava,43,CONTACT_025,Neutral
ATH_146,2024-01-13,Social media,Instagram,0,CONTACT_103,Positive
ATH_146,2024-07-10,Group chat,WhatsApp,50,CONTACT_028,Positive
ATH_146,2023-10-20,Call,Email,46,CONTACT_013,Positive
ATH_146,2023-05-09,Call,WhatsApp,48,CONTACT_016,Positive
ATH_146,2024-08-27,Email,Instagram,0,CONTACT_007,Negative
ATH_146,2023-11-11,Group chat,Strava,16,CONTACT_107,Neutral
ATH_146,2023-03-26,Email,Strava,0,CONTACT_027,Positive
ATH_146,2024-01-04,Social media,Strava,0,CONTACT_084,Negative
ATH_146,2023-08-01,Email,Phone,0,CONTACT_065,Neutral
ATH_146,2024-02-14,Call,Strava,10,CONTACT_065,Negative
ATH_146,2024-07-23,Message,Email,0,CONTACT_094,Positive
ATH_146,2023-06-16,Group chat,Discord,30,CONTACT_085,Positive
ATH_146,2024-09-08,Social media,Instagram,0,CONTACT_003,Positive
ATH_146,2023-12-07,Group chat,Strava,41,CONTACT_067,Positive
ATH_146,2024-10-07,Message,WhatsApp,0,CONTACT_080,Negative
ATH_146,2024-10-22,Email,WhatsApp,0,CONTACT_006,Positive
ATH_146,2024-11-01,Group chat,WhatsApp,39,CONTACT_016,Neutral
ATH_146,2023-02-18,Email,Discord,0,CONTACT_052,Positive
ATH_146,2024-05-18,Call,Strava,9,CONTACT_005,Negative
ATH_146,2024-12-13,Message,Strava,0,CONTACT_013,Positive
ATH_146,2024-07-03,Message,Discord,0,CONTACT_020,Neutral
ATH_146,2023-12-24,Group chat,Strava,36,CONTACT_075,Positive
ATH_146,2023-05-23,Message,Discord,0,CONTACT_021,Positive
ATH_146,2024-09-03,Group chat,Email,17,CONTACT_062,Negative
ATH_146,2024-06-20,Message,Discord,0,CONTACT_083,Neutral
ATH_146,2024-05-09,Social media,Discord,0,CONTACT_034,Positive
ATH_146,2023-06-06,Group chat,Discord,44,CONTACT_088,Negative
ATH_146,2024-07-29,Group chat,Phone,52,CONTACT_084,Neutral
ATH_146,2023-08-24,Social media,Phone,0,CONTACT_055,Neutral
ATH_146,2024-09-19,Message,Instagram,0,CONTACT_089,Negative
ATH_146,2023-01-13,Message,WhatsApp,0,CONTACT_046,Positive
ATH_146,2023-07-14,Message,Phone,0,CONTACT_040,Positive
ATH_146,2023-01-30,Email,WhatsApp,0,CONTACT_055,Positive
ATH_146,2023-08-15,Email,Phone,0,CONTACT_080,Positive
ATH_146,2023-07-04,Email,Discord,0,CONTACT_109,Positive
ATH_146,2023-10-03,Message,Email,0,CONTACT_041,Positive
ATH_146,2023-05-14,Social media,WhatsApp,0,CONTACT_068,Neutral
ATH_146,2023-02-22,Email,Instagram,0,CONTACT_100,Neutral
ATH_146,2024-10-12,Group chat,Phone,15,CONTACT_049,Positive
ATH_146,2023-07-04,Call,Email,7,CONTACT_025,Positive
ATH_146,2024-02-03,Email,Discord,0,CONTACT_055,Positive
ATH_146,2023-09-18,Group chat,WhatsApp,33,CONTACT_016,Negative
ATH_146,2023-02-21,Group chat,Email,28,CONTACT_091,Positive
ATH_146,2024-08-31,Message,Strava,0,CONTACT_046,Positive
ATH_146,2023-08-08,Message,Phone,0,CONTACT_067,Positive
ATH_146,2023-04-03,Social media,Email,0,CONTACT_022,Positive
ATH_146,2024-02-26,Message,WhatsApp,0,CONTACT_011,Positive
ATH_146,2023-08-01,Message,Phone,0,CONTACT_003,Positive
ATH_146,2024-05-07,Social media,Strava,0,CONTACT_110,Neutral
ATH_146,2024-05-04,Group chat,Instagram,19,CONTACT_101,Neutral
ATH_146,2024-12-06,Email,WhatsApp,0,CONTACT_089,Negative
ATH_146,2024-01-31,Social media,Discord,0,CONTACT_008,Neutral
ATH_146,2024-09-01,Call,Phone,40,CONTACT_024,Positive
ATH_146,2023-01-22,Call,Discord,21,CONTACT_031,Positive
ATH_146,2024-09-04,Group chat,Email,23,CONTACT_026,Neutral
ATH_146,2024-02-18,Social media,Email,0,CONTACT_019,Neutral
ATH_146,2024-11-19,Message,Instagram,0,CONTACT_106,Neutral
ATH_146,2024-08-08,Social media,WhatsApp,0,CONTACT_094,Neutral
ATH_146,2023-01-09,Call,WhatsApp,59,CONTACT_011,Positive
ATH_146,2023-07-21,Message,Strava,0,CONTACT_031,Neutral
ATH_146,2023-11-18,Social media,WhatsApp,0,CONTACT_107,Positive
ATH_146,2023-07-04,Message,Phone,0,CONTACT_019,Neutral
ATH_146,2023-01-11,Group chat,Email,19,CONTACT_089,Neutral
ATH_146,2023-12-21,Email,Strava,0,CONTACT_018,Positive
ATH_146,2023-03-24,Group chat,Strava,58,CONTACT_003,Neutral
ATH_146,2024-01-10,Social media,Discord,0,CONTACT_076,Positive
ATH_146,2023-01-14,Social media,WhatsApp,0,CONTACT_030,Positive
ATH_146,2023-08-23,Social media,Email,0,CONTACT_109,Negative
ATH_146,2024-02-17,Call,Discord,27,CONTACT_111,Neutral
ATH_146,2024-12-13,Message,Strava,0,CONTACT_053,Negative
ATH_146,2023-09-09,Email,Strava,0,CONTACT_051,Neutral
ATH_146,2024-04-13,Message,Phone,0,CONTACT_067,Negative
ATH_146,2024-10-23,Call,Strava,19,CONTACT_088,Positive
ATH_146,2024-10-11,Social media,WhatsApp,0,CONTACT_107,Neutral
ATH_146,2024-09-24,Call,Phone,60,CONTACT_082,Positive
ATH_146,2023-06-25,Call,Phone,13,CONTACT_059,Positive
ATH_146,2023-03-21,Message,Strava,0,CONTACT_104,Positive
ATH_146,2024-02-27,Call,Phone,53,CONTACT_038,Positive
ATH_146,2024-11-12,Call,Phone,48,CONTACT_070,Positive
ATH_146,2024-05-11,Call,Strava,6,CONTACT_106,Neutral
ATH_146,2024-04-24,Social media,Discord,0,CONTACT_011,Positive
ATH_146,2024-08-09,Email,Email,0,CONTACT_088,Positive
ATH_146,2024-12-03,Message,Instagram,0,CONTACT_003,Neutral
ATH_146,2023-01-19,Call,Email,10,CONTACT_026,Positive
ATH_146,2024-11-21,Email,Email,0,CONTACT_060,Negative
ATH_146,2023-08-07,Email,Strava,0,CONTACT_073,Negative
ATH_146,2023-08-16,Message,WhatsApp,0,CONTACT_019,Positive
ATH_146,2023-07-01,Message,Strava,0,CONTACT_077,Negative
ATH_146,2024-10-23,Message,Email,0,CONTACT_069,Positive
ATH_146,2023-04-14,Email,WhatsApp,0,CONTACT_025,Positive
ATH_146,2024-10-25,Message,Instagram,0,CONTACT_040,Positive
ATH_146,2023-01-26,Call,Discord,18,CONTACT_037,Neutral
ATH_146,2024-12-10,Group chat,Discord,56,CONTACT_035,Neutral
ATH_146,2023-08-21,Group chat,Phone,19,CONTACT_067,Neutral
ATH_146,2024-08-21,Group chat,Instagram,7,CONTACT_032,Neutral
ATH_146,2023-06-09,Group chat,WhatsApp,60,CONTACT_005,Positive
ATH_146,2023-07-13,Social media,Phone,0,CONTACT_103,Neutral
ATH_146,2024-06-20,Social media,Discord,0,CONTACT_059,Positive
ATH_146,2023-03-06,Message,Phone,0,CONTACT_059,Positive
ATH_146,2023-01-25,Message,Discord,0,CONTACT_109,Positive
ATH_146,2023-11-10,Social media,Discord,0,CONTACT_054,Positive
ATH_146,2024-09-11,Group chat,Email,38,CONTACT_017,Positive
ATH_146,2024-06-27,Social media,Email,0,CONTACT_014,Neutral
ATH_146,2023-10-24,Social media,Email,0,CONTACT_088,Positive
ATH_146,2024-08-25,Social media,WhatsApp,0,CONTACT_072,Positive
ATH_146,2024-06-27,Message,Strava,0,CONTACT_023,Neutral
ATH_146,2023-03-16,Call,Phone,36,CONTACT_081,Neutral
ATH_146,2023-10-05,Message,Instagram,0,CONTACT_058,Neutral
ATH_146,2024-12-18,Message,Email,0,CONTACT_056,Positive
ATH_146,2023-04-21,Group chat,WhatsApp,26,CONTACT_046,Positive
ATH_146,2024-01-08,Message,Phone,0,CONTACT_015,Positive
ATH_146,2024-09-27,Social media,Phone,0,CONTACT_047,Neutral
ATH_146,2023-12-21,Email,WhatsApp,0,CONTACT_042,Negative
ATH_146,2024-01-03,Call,Phone,19,CONTACT_038,Neutral
ATH_146,2023-12-15,Call,Instagram,55,CONTACT_054,Negative
ATH_146,2024-10-17,Message,Strava,0,CONTACT_012,Positive
ATH_146,2024-09-20,Message,WhatsApp,0,CONTACT_041,Positive
ATH_146,2024-01-25,Email,Email,0,CONTACT_041,Negative
ATH_146,2023-11-18,Social media,WhatsApp,0,CONTACT_072,Positive
ATH_146,2024-12-17,Call,Email,44,CONTACT_085,Neutral
ATH_146,2024-10-28,Message,WhatsApp,0,CONTACT_102,Positive
ATH_146,2023-11-07,Email,Email,0,CONTACT_077,Neutral
ATH_146,2024-04-29,Call,Instagram,54,CONTACT_088,Neutral
ATH_146,2024-07-27,Social media,Instagram,0,CONTACT_039,Positive
ATH_146,2024-12-23,Social media,Discord,0,CONTACT_005,Positive
ATH_146,2023-12-02,Email,Email,0,CONTACT_027,Negative
ATH_146,2024-07-21,Message,Discord,0,CONTACT_038,Positive
ATH_146,2023-03-12,Social media,Email,0,CONTACT_105,Negative
ATH_146,2023-04-15,Group chat,Instagram,55,CONTACT_053,Positive
ATH_146,2024-02-15,Message,WhatsApp,0,CONTACT_001,Positive
ATH_146,2023-11-06,Group chat,Strava,53,CONTACT_046,Neutral
ATH_146,2024-01-31,Email,Instagram,0,CONTACT_087,Positive
ATH_146,2023-12-17,Message,Phone,0,CONTACT_009,Positive
ATH_146,2024-10-28,Group chat,Discord,59,CONTACT_018,Negative
ATH_146,2024-10-12,Group chat,Instagram,19,CONTACT_088,Positive
ATH_146,2023-09-02,Message,WhatsApp,0,CONTACT_074,Neutral
ATH_146,2024-08-29,Message,Discord,0,CONTACT_061,Positive
ATH_146,2023-09-26,Message,Strava,0,CONTACT_023,Positive
ATH_146,2024-07-27,Message,Email,0,CONTACT_045,Negative
ATH_146,2023-01-07,Call,Instagram,55,CONTACT_055,Positive
ATH_146,2023-07-06,Message,Email,0,CONTACT_041,Positive
ATH_146,2024-09-12,Call,Instagram,13,CONTACT_041,Negative
ATH_146,2024-02-25,Call,WhatsApp,30,CONTACT_027,Positive
ATH_146,2024-05-18,Message,Phone,0,CONTACT_002,Positive
ATH_146,2024-03-22,Call,Strava,35,CONTACT_101,Neutral
ATH_146,2024-03-05,Email,Phone,0,CONTACT_004,Positive
ATH_146,2023-02-23,Call,Instagram,5,CONTACT_103,Neutral
ATH_146,2024-10-05,Group chat,Strava,33,CONTACT_081,Neutral
ATH_146,2024-11-07,Message,Instagram,0,CONTACT_038,Positive
ATH_146,2023-05-26,Social media,Phone,0,CONTACT_074,Negative
ATH_146,2024-01-10,Group chat,Phone,14,CONTACT_029,Positive
ATH_146,2023-09-25,Message,Email,0,CONTACT_022,Negative
ATH_146,2024-12-19,Call,Instagram,9,CONTACT_111,Positive
ATH_146,2024-02-16,Group chat,Strava,15,CONTACT_111,Positive
ATH_146,2023-05-28,Group chat,Instagram,39,CONTACT_034,Positive
ATH_146,2024-12-13,Call,Email,54,CONTACT_079,Positive
ATH_146,2023-04-29,Call,Email,37,CONTACT_094,Negative
ATH_146,2023-10-28,Email,WhatsApp,0,CONTACT_054,Negative
ATH_146,2023-03-11,Social media,Discord,0,CONTACT_019,Positive
ATH_146,2024-08-30,Call,Discord,49,CONTACT_013,Negative
ATH_146,2024-04-05,Social media,Instagram,0,CONTACT_067,Positive
ATH_146,2024-09-02,Group chat,Discord,12,CONTACT_048,Neutral
ATH_146,2023-01-11,Social media,Instagram,0,CONTACT_101,Negative
ATH_146,2023-03-06,Call,WhatsApp,42,CONTACT_040,Positive
ATH_146,2024-02-21,Group chat,Instagram,22,CONTACT_012,Positive
ATH_146,2024-05-16,Group chat,Phone,8,CONTACT_008,Negative
ATH_146,2024-03-20,Email,WhatsApp,0,CONTACT_052,Positive
ATH_146,2023-08-24,Group chat,Phone,32,CONTACT_034,Positive
ATH_146,2023-07-25,Social media,Phone,0,CONTACT_004,Positive
ATH_146,2023-12-06,Email,Discord,0,CONTACT_016,Neutral
ATH_146,2024-01-31,Social media,Instagram,0,CONTACT_083,Positive
ATH_146,2023-02-19,Call,Discord,32,CONTACT_016,Neutral
ATH_146,2023-05-16,Call,Discord,37,CONTACT_012,Positive
ATH_146,2023-11-12,Group chat,Email,47,CONTACT_039,Neutral
ATH_146,2024-04-14,Call,Phone,21,CONTACT_102,Positive
ATH_146,2024-02-26,Email,WhatsApp,0,CONTACT_061,Positive
ATH_146,2024-12-14,Call,Strava,27,CONTACT_074,Positive
ATH_146,2023-10-02,Social media,WhatsApp,0,CONTACT_037,Neutral
ATH_146,2024-11-06,Social media,Instagram,0,CONTACT_029,Neutral
ATH_146,2023-05-27,Message,Phone,0,CONTACT_012,Negative
ATH_146,2023-05-27,Social media,WhatsApp,0,CONTACT_082,Negative
ATH_146,2024-05-20,Call,Instagram,7,CONTACT_029,Neutral
ATH_146,2024-05-25,Call,WhatsApp,13,CONTACT_004,Positive
ATH_146,2024-12-02,Call,Phone,49,CONTACT_043,Positive
ATH_146,2024-10-16,Message,WhatsApp,0,CONTACT_033,Neutral
ATH_146,2023-12-16,Group chat,Email,52,CONTACT_003,Negative
ATH_146,2023-06-26,Social media,Discord,0,CONTACT_049,Neutral
ATH_146,2024-04-17,Social media,Email,0,CONTACT_013,Neutral
ATH_146,2024-09-14,Group chat,Strava,5,CONTACT_109,Positive
ATH_146,2023-12-06,Message,Discord,0,CONTACT_071,Positive
ATH_146,2024-11-14,Social media,Email,0,CONTACT_103,Positive
ATH_146,2024-10-30,Call,Email,37,CONTACT_028,Neutral
ATH_146,2023-10-22,Call,Strava,52,CONTACT_086,Positive
ATH_146,2023-09-22,Group chat,Instagram,19,CONTACT_105,Neutral
