athlete_id,date,activity_type,distance_km,duration_minutes,elevation_gain_m,avg_heart_rate,max_heart_rate,calories_burned
ATH_138,2023-02-17,Cycling,76.41,173,181,128,146,1280
ATH_138,2024-07-07,Tennis,9.14,74,0,131,146,797
ATH_138,2023-10-09,Basketball,8.14,85,0,127,149,392
ATH_138,2024-12-26,CrossFit,8.27,83,0,125,144,683
ATH_138,2024-07-10,Cycling,84.93,192,849,119,137,2053
ATH_138,2024-02-14,Tennis,11.13,84,0,133,156,466
ATH_138,2024-02-17,Cycling,72.66,164,998,121,141,1213
ATH_138,2024-03-30,Cycling,65.19,147,2701,112,134,1112
ATH_138,2023-03-14,Cycling,77.17,174,461,127,140,684
ATH_138,2023-10-23,Triathlon,5,42,0,148,173,260
ATH_138,2024-09-02,Tennis,5,34,0,147,163,348
ATH_138,2024-12-10,Swimming,2.89,20,0,110,133,149
ATH_138,2023-08-20,Cycling,55.94,126,177,120,142,853
ATH_138,2024-08-23,Cycling,56.12,127,768,103,128,866
ATH_138,2023-08-11,Rowing,12.12,85,0,149,168,734
ATH_138,2023-10-20,Cycling,62.99,142,940,146,168,282
ATH_138,2024-10-04,Cycling,78.5,177,1225,122,133,1557
ATH_138,2024-10-11,Cycling,68.39,154,1454,127,145,1079
ATH_138,2023-01-30,Cycling,70.18,158,455,151,169,1391
ATH_138,2023-12-11,Cycling,63.7,144,1232,119,137,868
ATH_138,2023-02-22,Cycling,67.74,153,566,152,164,1725
ATH_138,2023-09-14,Basketball,5,37,0,138,155,249
ATH_138,2024-05-25,Cycling,68.23,154,762,145,168,1532
ATH_138,2023-02-16,Basketball,12.31,87,0,119,129,782
ATH_138,2024-10-14,Cycling,86.04,194,1851,126,141,1820
ATH_138,2023-07-17,Cycling,89.22,202,158,148,173,2436
ATH_138,2024-11-28,Cycling,64.99,147,0,131,146,1332
ATH_138,2024-01-19,Cycling,80.4,182,0,136,148,140
ATH_138,2023-11-06,Cycling,38.37,86,394,119,137,591
ATH_138,2023-09-18,Rowing,17.68,132,0,109,130,1347
ATH_138,2024-08-22,Cycling,83.86,189,2220,111,130,1318
ATH_138,2023-06-05,Cycling,57.96,131,569,130,143,1220
ATH_138,2024-10-23,Cycling,62.58,141,577,173,185,519
ATH_138,2024-08-31,Cycling,69.6,157,0,121,138,1439
ATH_138,2023-02-16,Football,12.63,128,0,134,152,1050
ATH_138,2024-01-29,Cycling,72.75,164,348,140,164,1440
ATH_138,2024-09-12,Cycling,70.16,158,1879,154,168,1209
ATH_138,2023-11-05,Cycling,71.99,162,2364,124,135,1114
ATH_138,2024-03-02,Cycling,83.16,188,1979,143,154,2129
ATH_138,2023-07-26,Running,3,17,30,169,185,116
ATH_138,2024-07-21,Basketball,9.05,111,0,130,150,1069
ATH_138,2024-10-27,Cycling,78.33,177,1555,112,126,1508
ATH_138,2023-10-17,Running,21.61,125,256,135,147,983
ATH_138,2024-12-28,Cycling,64.06,145,1818,140,164,839
ATH_138,2023-07-18,Cycling,70.08,158,679,129,150,1141
ATH_138,2023-01-10,Cycling,79.2,179,984,100,111,1054
ATH_138,2023-07-29,Cycling,109.31,247,3359,145,155,1673
ATH_138,2023-07-20,Cycling,52.95,119,789,166,181,869
ATH_138,2023-02-24,Cycling,40.62,91,663,118,133,870
ATH_138,2023-08-13,Cycling,71.46,161,619,151,175,1211
ATH_138,2024-10-01,Cycling,89.71,203,768,142,161,1621
ATH_138,2024-06-14,Cycling,59.81,135,1589,143,158,1517
ATH_138,2024-01-02,Cycling,55.59,125,933,133,144,1059
ATH_138,2024-01-08,Cycling,90.47,204,1545,124,137,1509
ATH_138,2023-03-31,Football,11.29,91,0,168,185,973
ATH_138,2024-10-29,Cycling,69.05,156,751,111,130,1256
ATH_138,2023-07-31,Cycling,54.47,123,1003,143,166,879
ATH_138,2023-04-14,Basketball,13.59,106,0,105,129,404
ATH_138,2023-12-03,Cycling,74.94,169,0,148,172,1777
ATH_138,2023-06-16,Cycling,50.88,115,536,146,168,1032
ATH_138,2023-04-27,Cycling,85.97,194,1051,128,141,2032
ATH_138,2024-01-14,Cycling,55.84,126,906,137,147,766
ATH_138,2023-02-19,Cycling,74.97,169,850,139,152,1189
ATH_138,2024-09-25,CrossFit,5,28,0,130,154,238
ATH_138,2024-07-24,Cycling,59.04,133,1066,116,140,1215
ATH_138,2024-05-29,Cycling,52.91,119,880,146,166,1184
ATH_138,2023-08-22,Cycling,40.57,91,559,126,145,643
ATH_138,2024-07-04,Cycling,74.48,168,1171,148,160,1485
ATH_138,2024-11-07,Cycling,90.09,203,1837,168,179,1900
ATH_138,2024-02-07,Cycling,98.48,222,1736,126,138,1997
ATH_138,2023-10-22,Cycling,55.31,125,970,100,114,1062
ATH_138,2024-01-17,Cycling,56.01,126,650,125,136,955
ATH_138,2024-01-07,Tennis,9.7,72,0,139,164,730
ATH_138,2023-03-06,Cycling,60.21,136,1039,154,174,1189
ATH_138,2023-09-20,Cycling,72.84,164,889,128,143,1422
ATH_138,2024-04-03,Triathlon,15.53,69,0,128,148,295
ATH_138,2023-09-18,Cycling,72.34,163,386,142,161,1218
ATH_138,2023-09-11,Cycling,72.77,164,2094,125,138,1683
ATH_138,2023-09-20,Basketball,6.89,26,0,172,185,201
ATH_138,2024-11-03,Cycling,88.99,201,0,146,169,1014
ATH_138,2024-08-01,Cycling,72.18,163,1280,135,157,1022
ATH_138,2023-02-08,Rowing,5,34,0,156,170,318
ATH_138,2024-08-16,Cycling,92.49,209,1708,150,168,1933
ATH_138,2024-02-20,Cycling,92.51,209,1872,138,154,1574
ATH_138,2024-07-28,Cycling,42.38,95,205,133,158,655
ATH_138,2024-05-15,Cycling,59.34,134,1114,144,158,1096
ATH_138,2023-10-20,Cycling,60.37,136,1983,143,160,886
ATH_138,2024-05-01,Cycling,72.9,165,861,139,163,1386
ATH_138,2023-05-25,Cycling,88.12,199,2903,140,161,2017
ATH_138,2024-08-08,Tennis,11.63,117,0,118,140,656
ATH_138,2024-05-15,Cycling,51.74,117,1356,153,178,891
ATH_138,2023-05-13,Cycling,53.81,121,276,143,167,1402
ATH_138,2024-03-04,Cycling,68.89,155,0,153,173,1079
ATH_138,2023-09-07,Triathlon,9.26,66,0,147,169,597
ATH_138,2024-04-05,Cycling,64.97,147,1135,105,124,901
ATH_138,2024-10-10,Cycling,84.99,192,1733,129,139,2009
ATH_138,2024-10-04,Cycling,70.88,160,0,140,161,1272
ATH_138,2024-04-30,Cycling,60.1,136,1187,111,124,693
ATH_138,2024-08-31,Cycling,63.08,142,1384,165,182,1030
ATH_138,2023-08-17,Cycling,97.39,220,929,137,152,1451
ATH_138,2023-09-06,Cycling,69.59,157,1856,132,152,1323
ATH_138,2023-05-29,Basketball,5,55,0,137,153,397
ATH_138,2023-11-23,Cycling,41.66,94,908,140,151,1052
ATH_138,2023-09-19,Cycling,61.77,139,641,121,143,762
ATH_138,2023-09-16,Tennis,14.93,126,0,135,159,827
ATH_138,2024-09-15,Cycling,86.44,195,2163,145,159,1489
ATH_138,2023-12-07,Cycling,98.8,223,0,136,157,1883
ATH_138,2023-04-21,CrossFit,13.67,91,0,144,168,574
ATH_138,2023-08-21,Cycling,52.55,118,1307,123,136,932
ATH_138,2024-03-26,Cycling,82.76,187,1557,153,165,1751
ATH_138,2024-01-04,Cycling,62.7,141,343,161,171,779
ATH_138,2023-08-18,Cycling,55.48,125,0,100,111,891
ATH_138,2024-03-22,Cycling,79.48,179,1323,154,173,1954
ATH_138,2024-03-15,Cycling,101.35,229,807,156,170,1977
ATH_138,2023-08-29,Cycling,70.76,160,1403,128,147,1379
ATH_138,2023-01-07,Cycling,75.86,171,1233,146,170,938
ATH_138,2024-03-16,Cycling,48.87,110,104,135,150,871
ATH_138,2024-02-29,Cycling,62.9,142,1549,126,146,857
ATH_138,2024-09-08,Cycling,69.01,156,205,157,167,917
ATH_138,2023-05-27,Cycling,100.11,226,2305,137,152,1355
ATH_138,2023-09-29,Cycling,78.65,178,998,141,163,1313
ATH_138,2024-02-08,Cycling,40.73,92,1157,132,142,667
ATH_138,2024-03-09,Football,8.78,108,0,132,146,528
ATH_138,2023-02-09,Cycling,77.64,175,1155,125,148,1867
ATH_138,2024-03-25,Triathlon,19.28,128,0,131,147,1060
ATH_138,2024-07-17,Cycling,67.13,151,856,114,133,1078
ATH_138,2023-12-13,Cycling,41.73,94,727,123,138,637
ATH_138,2023-03-10,Cycling,56.02,126,259,162,179,1045
ATH_138,2024-12-13,Cycling,90.65,205,1594,163,178,1510
ATH_138,2023-03-28,Cycling,81.61,184,200,158,182,1822
ATH_138,2024-09-08,Cycling,50.21,113,210,122,132,1394
ATH_138,2023-01-09,Cycling,91.62,207,0,134,154,2388
ATH_138,2023-10-26,Cycling,56.68,128,1007,135,157,1058
ATH_138,2023-10-11,Cycling,44.75,101,114,148,158,889
ATH_138,2023-07-02,Cycling,42.16,95,409,125,146,767
ATH_138,2024-05-12,Cycling,86.38,195,1849,124,140,1299
ATH_138,2024-11-04,Cycling,61.13,138,97,146,156,1133
ATH_138,2023-07-30,Cycling,39.41,89,602,155,173,743
ATH_138,2023-07-17,Cycling,66.23,149,1410,143,158,1361
ATH_138,2023-11-20,Cycling,109.75,248,3290,118,131,2353
ATH_138,2024-01-14,Cycling,91.92,208,2900,171,185,1559
ATH_139,2023-10-13,Running,14.21,82,143,135,156,797
ATH_139,2024-08-07,Football,13.56,137,0,142,167,1270
ATH_139,2024-06-09,Basketball,11.34,128,0,141,159,736
ATH_139,2024-12-23,Basketball,5,34,0,134,157,324
ATH_139,2023-03-03,Basketball,9.47,59,0,142,155,425
ATH_139,2023-07-19,Basketball,5,35,0,120,139,223
ATH_139,2024-01-24,Basketball,12.88,119,0,133,154,798
ATH_139,2024-01-18,Basketball,5,37,0,110,126,292
ATH_139,2024-08-06,Basketball,5,44,0,116,129,405
ATH_139,2024-04-09,Basketball,5.38,60,0,116,131,582
ATH_139,2023-03-08,Basketball,6.36,51,0,164,184,438
ATH_139,2023-08-10,Basketball,5.57,57,0,137,155,406
ATH_139,2023-04-26,Basketball,14.14,93,0,121,139,514
ATH_139,2023-05-17,Basketball,9.1,80,0,127,137,1014
ATH_139,2024-09-29,Triathlon,5.07,53,0,154,179,501
ATH_139,2024-05-10,Basketball,18.94,195,0,149,169,1609
ATH_139,2023-02-08,Basketball,8.3,70,0,138,150,785
ATH_139,2024-01-18,Basketball,6.5,52,0,160,180,723
ATH_139,2024-05-25,Basketball,12.86,49,0,139,163,411
ATH_139,2023-12-14,Basketball,11.97,123,0,129,154,1142
ATH_139,2023-11-18,Basketball,10.51,91,0,137,147,884
ATH_139,2024-09-20,Basketball,10.5,88,0,111,131,457
ATH_139,2023-09-26,Rowing,10.46,81,0,136,147,509
ATH_139,2024-01-03,Basketball,7.58,78,0,143,164,753
ATH_139,2024-07-28,Football,13.72,101,0,135,160,526
ATH_139,2023-03-22,Basketball,19.02,180,0,126,142,1737
ATH_139,2023-04-09,Basketball,18.15,96,0,104,122,601
ATH_139,2023-03-09,Basketball,14.72,149,0,136,150,1655
ATH_139,2024-10-17,Basketball,12.15,105,0,155,179,650
ATH_139,2024-01-16,Basketball,15.02,141,0,105,116,1268
ATH_139,2024-09-29,CrossFit,11.82,125,0,158,176,800
ATH_139,2024-10-18,Basketball,16.32,157,0,161,180,1154
ATH_139,2024-06-15,Tennis,13.95,102,0,148,164,956
ATH_139,2024-01-18,Basketball,10.59,76,0,137,152,627
ATH_139,2024-02-13,Basketball,7.25,66,0,122,142,552
ATH_139,2023-03-21,Basketball,5.59,61,0,152,165,550
ATH_139,2023-11-30,Basketball,5,43,0,134,146,340
ATH_139,2023-02-04,Basketball,11.8,80,0,138,158,483
ATH_139,2024-01-08,Basketball,9.61,88,0,140,165,746
ATH_139,2023-09-06,Basketball,14.78,147,0,132,151,832
ATH_139,2023-11-08,Basketball,5,30,0,120,138,191
ATH_139,2024-11-05,Basketball,5,55,0,144,169,419
ATH_139,2023-11-02,Basketball,10.77,86,0,132,150,755
ATH_139,2024-05-15,Basketball,11.52,47,0,143,168,572
ATH_139,2024-03-22,CrossFit,5,42,0,133,150,405
ATH_139,2024-06-02,Basketball,5,37,0,143,168,290
ATH_139,2023-03-10,Cycling,64.82,147,748,143,160,1732
ATH_139,2023-12-31,Basketball,8.7,55,0,138,157,388
ATH_139,2024-05-23,Rowing,5.8,42,0,118,139,532
ATH_139,2024-09-21,Basketball,13.34,81,0,127,148,644
ATH_139,2023-06-24,Basketball,5,36,0,154,176,372
ATH_139,2023-12-10,Basketball,18.14,214,0,150,162,1391
ATH_139,2023-02-08,Basketball,5,43,0,137,157,359
ATH_139,2023-05-04,Basketball,6.5,61,0,142,167,349
ATH_139,2023-04-22,Basketball,5.49,46,0,138,149,399
ATH_139,2024-06-09,Basketball,13.47,74,0,121,136,605
ATH_139,2024-11-29,Basketball,9.65,70,0,131,146,740
ATH_139,2024-07-27,Football,8.15,91,0,139,164,392
ATH_139,2024-04-23,Swimming,1.57,13,0,142,156,91
ATH_139,2024-01-08,Basketball,13.57,104,0,136,152,1098
ATH_139,2024-01-24,Basketball,12.89,95,0,150,166,967
ATH_139,2024-08-19,Basketball,5,31,0,133,143,249
ATH_139,2024-09-09,Basketball,14.28,82,0,152,169,531
ATH_139,2023-03-08,Basketball,5,47,0,152,168,492
ATH_139,2024-09-24,Basketball,5.07,42,0,144,167,248
ATH_139,2023-11-08,CrossFit,15.78,145,0,137,154,1022
ATH_139,2023-07-09,Football,5,42,0,147,163,302
ATH_139,2024-05-24,Swimming,2.99,12,0,140,150,94
ATH_139,2024-07-16,Basketball,8.53,86,0,159,172,441
ATH_139,2023-09-24,Rowing,12.49,112,0,152,166,1017
ATH_139,2023-07-22,Basketball,14.95,191,0,129,141,1651
ATH_139,2023-04-21,Basketball,11.3,136,0,122,142,843
ATH_139,2024-01-09,Triathlon,6.5,57,0,162,176,363
ATH_139,2023-03-31,Basketball,11.36,81,0,147,161,377
ATH_139,2023-07-03,Triathlon,11.16,128,0,109,131,748
ATH_139,2023-12-14,Basketball,11.52,80,0,136,159,720
ATH_139,2023-04-01,Basketball,7.21,53,0,113,125,500
ATH_139,2024-02-11,Basketball,15.94,142,0,120,132,1204
ATH_139,2023-04-15,Basketball,13.47,127,0,117,132,1055
ATH_139,2024-11-15,Football,9.29,97,0,116,127,703
ATH_139,2024-10-19,Basketball,14.12,79,0,112,131,575
ATH_139,2024-02-10,Football,12.25,90,0,147,160,415
ATH_139,2024-09-25,Triathlon,13.09,133,0,163,180,1411
ATH_139,2024-10-10,Basketball,5,37,0,146,159,308
ATH_139,2023-12-06,Basketball,16.71,177,0,122,140,1564
ATH_139,2023-01-15,Basketball,6.98,75,0,135,150,673
ATH_139,2023-10-04,CrossFit,11.6,105,0,120,132,683
ATH_139,2024-11-26,Basketball,11.02,63,0,139,160,353
ATH_139,2023-11-05,Basketball,9.12,65,0,135,150,675
ATH_139,2024-06-24,Basketball,12.8,114,0,135,149,1071
ATH_139,2024-11-26,Basketball,5,37,0,134,144,352
ATH_139,2024-01-30,Basketball,5,33,0,118,138,365
ATH_139,2024-11-12,Basketball,10.02,60,0,125,150,573
ATH_139,2024-04-14,Running,13.66,78,481,135,158,716
ATH_139,2023-05-20,Basketball,16.2,22,0,166,184,212
ATH_139,2023-02-23,Basketball,7.95,54,0,135,155,325
ATH_139,2024-01-19,Basketball,5,53,0,125,150,474
ATH_139,2023-05-02,Basketball,12.83,85,0,159,175,729
ATH_139,2023-11-29,Basketball,9.51,76,0,139,158,774
ATH_139,2024-10-24,Basketball,6.85,60,0,140,163,429
ATH_139,2024-03-29,CrossFit,5,21,0,137,161,198
ATH_139,2023-06-13,Basketball,10.28,65,0,131,150,359
ATH_139,2023-08-12,Basketball,5,45,0,174,184,368
ATH_139,2023-02-10,Basketball,12.92,102,0,155,176,703
ATH_139,2024-05-29,Running,16.51,95,352,142,155,739
ATH_139,2023-03-27,CrossFit,16.02,133,0,122,146,1126
ATH_139,2023-07-25,Basketball,9.97,64,0,130,143,437
ATH_139,2023-03-18,Basketball,5,44,0,110,124,410
ATH_139,2023-09-12,Basketball,8.2,62,0,142,155,754
ATH_139,2024-07-04,Basketball,8.59,84,0,169,184,1099
ATH_139,2024-09-04,Tennis,5,29,0,132,142,50
ATH_139,2023-08-18,Basketball,5.95,37,0,134,147,365
ATH_139,2023-10-24,Basketball,5,43,0,117,127,431
ATH_139,2024-01-13,Swimming,4.11,25,0,131,156,197
ATH_139,2023-01-28,Basketball,5,26,0,104,129,121
ATH_139,2023-12-16,Swimming,2.33,10,0,143,159,66
ATH_139,2024-05-03,Basketball,12.28,67,0,141,159,582
ATH_139,2024-04-23,Basketball,12.04,118,0,144,157,822
ATH_139,2023-08-28,Basketball,13.16,140,0,134,152,1373
ATH_139,2023-10-17,Tennis,9.02,99,0,110,122,540
ATH_139,2023-02-06,Basketball,5,44,0,141,157,359
ATH_139,2024-12-23,Basketball,11.47,45,0,148,172,269
ATH_139,2023-11-22,Basketball,10.22,103,0,132,151,855
ATH_139,2023-05-19,Basketball,5.5,50,0,122,144,462
ATH_139,2023-04-15,Basketball,13.43,115,0,137,152,991
ATH_139,2023-07-15,Basketball,5,30,0,107,128,186
ATH_139,2024-09-21,Basketball,9.78,94,0,146,168,825
ATH_139,2024-11-15,Basketball,6.86,60,0,150,172,497
ATH_139,2024-08-05,Cycling,62.78,142,1842,137,161,1198
ATH_139,2024-08-21,Basketball,5,47,0,119,144,153
ATH_139,2023-03-10,Basketball,10.09,76,0,128,152,381
ATH_139,2024-01-05,Running,13.15,76,129,165,179,843
ATH_139,2023-12-28,Basketball,11.48,140,0,149,167,852
ATH_139,2024-03-18,Basketball,12.79,125,0,139,158,1073
ATH_139,2023-01-22,Basketball,11.05,82,0,145,169,776
ATH_139,2024-06-25,Basketball,11.83,65,0,144,155,478
ATH_139,2024-10-06,Basketball,6.83,42,0,130,141,86
ATH_139,2024-10-26,Basketball,10.44,80,0,144,165,276
ATH_139,2023-12-20,Basketball,7.1,50,0,153,172,451
ATH_139,2023-06-13,Basketball,13.74,111,0,106,119,781
ATH_139,2024-09-11,Running,14.66,84,421,142,162,684
ATH_139,2024-03-10,Basketball,5,42,0,132,143,460
ATH_139,2024-05-16,Basketball,10.16,104,0,151,175,756
ATH_139,2024-03-18,Basketball,18.72,144,0,133,153,781
ATH_139,2024-08-23,Basketball,7.23,49,0,133,150,463
ATH_139,2024-01-24,Basketball,8.94,59,0,141,157,369
ATH_139,2023-03-31,Basketball,11.8,82,0,142,162,590
ATH_139,2024-11-07,Basketball,16.77,146,0,150,162,637
ATH_139,2024-09-23,Basketball,5.26,36,0,131,151,212
ATH_139,2024-03-23,Basketball,9.37,120,0,134,149,983
ATH_139,2023-04-04,Basketball,9.07,52,0,124,135,385
ATH_139,2024-06-30,Basketball,8.68,113,0,156,181,993
ATH_139,2023-02-20,Basketball,13.04,126,0,130,141,986
ATH_139,2024-09-03,Basketball,13.02,46,0,149,162,134
ATH_139,2024-03-08,Running,15.39,88,153,102,116,751
ATH_139,2024-05-04,Basketball,5,34,0,143,156,273
ATH_139,2024-01-31,Basketball,9.73,46,0,124,143,271
ATH_139,2023-03-29,Basketball,12.19,69,0,135,147,457
ATH_139,2023-08-10,Rowing,11.43,79,0,138,163,702
ATH_139,2024-03-20,Basketball,5,58,0,139,159,538
ATH_139,2023-08-12,Basketball,7.54,61,0,145,165,387
ATH_139,2024-08-14,Basketball,5.47,48,0,151,172,493
ATH_139,2024-01-30,Basketball,10.92,51,0,132,144,328
ATH_139,2024-10-30,Basketball,13.34,112,0,145,156,1089
ATH_139,2024-03-03,Basketball,10.94,92,0,122,146,770
ATH_139,2024-12-22,Rowing,17.91,93,0,125,146,673
ATH_139,2023-07-17,Basketball,6.53,48,0,140,152,493
ATH_139,2024-05-26,Basketball,13.16,79,0,132,152,644
ATH_139,2024-12-23,Basketball,18.93,95,0,160,178,1005
ATH_139,2023-03-21,Swimming,3.76,22,0,103,124,226
ATH_139,2023-05-19,Basketball,16.14,190,0,130,155,1555
ATH_139,2024-06-22,Basketball,22.27,264,0,109,134,2273
ATH_139,2024-05-11,Basketball,13.79,117,0,154,166,1251
ATH_139,2024-08-14,Tennis,8.34,66,0,120,131,534
ATH_139,2023-05-09,Basketball,6.4,63,0,119,136,456
ATH_139,2024-08-14,Basketball,18.34,207,0,132,146,1602
ATH_139,2023-07-17,CrossFit,17.85,164,0,145,156,1642
ATH_139,2023-08-17,Basketball,14.22,110,0,144,160,876
ATH_139,2023-05-09,Football,9.55,71,0,156,176,684
ATH_139,2024-08-21,Basketball,17.32,75,0,142,160,437
ATH_139,2023-09-22,Basketball,13.37,96,0,147,161,714
ATH_139,2024-09-12,Basketball,11.45,99,0,154,178,1101
ATH_139,2023-06-22,Basketball,8.87,74,0,125,148,729
ATH_139,2024-03-30,Basketball,13.13,118,0,130,147,1361
ATH_139,2024-12-11,Basketball,5,36,0,134,148,312
ATH_139,2024-02-06,Basketball,25.16,197,0,161,179,1752
ATH_139,2023-10-11,Basketball,5,43,0,120,130,309
ATH_139,2023-07-11,Basketball,15.7,114,0,129,141,700
ATH_139,2024-06-23,Basketball,11.08,97,0,159,178,823
ATH_139,2023-02-07,Basketball,9.88,110,0,116,132,1070
ATH_139,2024-04-13,Basketball,8.78,43,0,162,184,356
ATH_139,2024-05-14,Basketball,9.85,103,0,159,173,646
ATH_139,2023-01-23,Basketball,5.81,63,0,136,154,583
ATH_139,2024-08-07,Basketball,5,27,0,143,163,181
ATH_139,2024-07-11,Swimming,3.49,34,0,150,171,336
ATH_139,2024-02-18,Cycling,82.3,187,1443,140,158,1428
ATH_139,2024-01-18,Basketball,10.42,75,0,121,145,542
ATH_139,2024-03-26,Running,10.21,59,117,113,136,346
ATH_139,2024-01-22,Basketball,6.07,33,0,173,184,413
ATH_139,2023-08-20,Basketball,16.94,89,0,128,140,773
ATH_139,2023-12-16,Football,5,51,0,141,156,427
ATH_139,2024-06-10,Basketball,11.79,123,0,127,147,982
ATH_139,2024-04-30,Basketball,14.92,103,0,137,162,829
ATH_139,2024-11-22,Basketball,8.67,65,0,114,127,684
ATH_139,2024-12-16,Basketball,20.15,142,0,145,160,999
ATH_139,2024-09-13,Basketball,14.69,142,0,114,131,1229
ATH_139,2024-07-29,Basketball,5.84,46,0,136,156,442
ATH_139,2024-12-27,Basketball,13.47,95,0,137,156,727
ATH_139,2024-09-23,Basketball,11.78,80,0,134,151,315
ATH_139,2023-05-02,Basketball,5,38,0,124,134,247
ATH_139,2023-08-15,Basketball,5,30,0,138,159,213
ATH_139,2023-06-22,Basketball,13.46,116,0,141,166,941
ATH_139,2023-08-25,Basketball,12.31,119,0,132,156,946
ATH_139,2023-03-26,Basketball,10.02,53,0,125,144,437
ATH_139,2024-05-10,Basketball,14.1,104,0,119,131,768
ATH_139,2024-12-20,Basketball,5,50,0,121,131,349
ATH_139,2024-10-14,Rowing,9.86,144,0,140,157,1267
ATH_139,2023-09-15,Basketball,10.83,105,0,134,146,953
ATH_139,2024-09-09,Basketball,14.4,122,0,157,177,999
ATH_139,2023-01-10,Basketball,7.88,53,0,131,150,569
ATH_139,2023-06-01,Running,23.54,136,428,126,136,1019
ATH_139,2023-09-24,Basketball,9.5,120,0,104,122,493
ATH_139,2023-04-20,Basketball,9.22,70,0,145,155,435
ATH_139,2023-07-10,Football,9.76,78,0,134,144,674
ATH_139,2023-04-09,Basketball,13.67,92,0,134,155,943
ATH_139,2023-11-26,Basketball,10.94,91,0,112,122,917
ATH_139,2024-11-16,Basketball,10.41,57,0,156,176,408
ATH_139,2023-11-26,Basketball,8.98,61,0,147,171,563
ATH_139,2024-10-28,Basketball,10.28,39,0,148,173,274
ATH_139,2023-05-07,Basketball,6.32,46,0,131,155,404
ATH_139,2023-02-18,Basketball,11.02,77,0,114,139,552
ATH_139,2023-02-07,Basketball,14.34,113,0,128,140,1079
ATH_139,2023-10-24,Basketball,11.16,106,0,124,142,660
ATH_139,2023-04-09,Basketball,5,40,0,142,166,150
ATH_139,2024-02-15,Basketball,8.78,56,0,121,139,468
ATH_139,2024-10-21,Basketball,5,40,0,163,177,214
ATH_139,2023-05-02,Basketball,6.7,34,0,145,159,286
ATH_139,2024-07-21,Basketball,11.56,90,0,144,168,563
ATH_139,2024-01-26,Basketball,7.04,33,0,128,150,291
ATH_139,2024-02-10,Basketball,18.55,135,0,145,158,772
ATH_139,2024-11-22,Cycling,77.32,175,2118,127,151,1393
ATH_139,2024-11-07,Basketball,14.85,127,0,138,155,1092
ATH_139,2024-05-03,Running,14.28,82,239,127,140,607
ATH_139,2024-03-14,Basketball,5,31,0,158,175,301
ATH_139,2024-04-13,Basketball,18.5,207,0,107,128,2019
ATH_139,2024-11-16,Football,14.6,114,0,123,144,1124
ATH_139,2023-12-16,Swimming,1.59,13,0,106,122,71
ATH_139,2023-07-15,Basketball,14.85,164,0,152,170,1148
ATH_139,2023-12-16,Basketball,8.06,59,0,151,163,438
ATH_139,2023-02-11,Basketball,6.3,32,0,137,150,313
ATH_139,2024-01-13,Basketball,15.73,89,0,139,149,471
ATH_139,2024-11-27,Running,15.36,88,300,128,151,649
ATH_139,2024-03-30,Basketball,9.09,75,0,149,173,424
ATH_139,2024-01-27,Basketball,23.88,179,0,124,143,1382
ATH_139,2023-02-02,Rowing,10.75,70,0,146,165,552
ATH_139,2024-08-08,Basketball,15.17,98,0,157,172,960
ATH_139,2023-06-10,Basketball,9.67,77,0,119,137,643
ATH_139,2024-01-26,Basketball,15.18,162,0,151,167,946
ATH_139,2024-09-23,Basketball,5,33,0,140,151,275
ATH_139,2023-04-13,Basketball,16.62,104,0,125,150,860
ATH_139,2024-01-20,Basketball,8.8,59,0,132,143,466
ATH_139,2023-05-25,Basketball,5,39,0,165,184,305
ATH_139,2024-02-26,Basketball,5,61,0,123,137,413
ATH_139,2024-08-09,Basketball,11.41,77,0,136,160,498
ATH_139,2024-11-14,Basketball,5,34,0,133,148,262
ATH_139,2023-08-30,CrossFit,9.68,71,0,133,158,539
ATH_139,2024-10-13,Basketball,14.28,149,0,133,148,1258
ATH_139,2023-12-01,Basketball,13.93,82,0,128,143,823
ATH_139,2023-03-26,Basketball,16.36,135,0,141,160,1236
ATH_139,2024-10-12,Basketball,8.29,67,0,154,178,627
ATH_139,2023-02-26,Basketball,11.84,145,0,152,168,1203
ATH_139,2023-04-04,Triathlon,5,29,0,134,152,271
ATH_139,2023-03-05,Basketball,15.9,116,0,118,142,1176
ATH_139,2024-03-25,Running,16.4,94,248,152,167,777
ATH_139,2024-06-21,Basketball,12.98,119,0,134,157,1414
ATH_139,2024-09-24,Basketball,5,29,0,139,152,378
ATH_139,2023-08-04,Basketball,5,40,0,158,169,440
ATH_139,2024-10-09,Basketball,19.41,217,0,149,172,1537
ATH_139,2023-11-23,Basketball,18.14,134,0,162,184,1161
ATH_139,2023-06-12,Basketball,13.41,100,0,121,138,1205
ATH_139,2023-07-21,Basketball,6.49,56,0,136,149,496
ATH_139,2023-03-03,Basketball,16.63,150,0,157,179,1004
ATH_139,2023-07-22,Basketball,7.48,78,0,139,156,585
ATH_139,2024-03-04,Basketball,9.13,102,0,109,130,750
ATH_139,2023-02-05,Running,16.64,96,434,127,145,975
ATH_139,2024-06-19,Basketball,5,15,0,120,132,72
ATH_139,2024-09-19,Basketball,11.34,124,0,124,140,462
ATH_139,2024-12-08,Basketball,6.5,44,0,103,113,261
ATH_139,2024-04-02,Basketball,11.88,69,0,143,167,735
ATH_139,2024-02-02,Basketball,5,28,0,133,157,248
ATH_139,2023-06-04,Running,7.15,41,40,128,144,332
ATH_139,2023-05-16,Basketball,11.59,120,0,130,145,1124
ATH_139,2024-05-07,Basketball,19.06,76,0,132,150,636
