athlete_id,date,energy_level,motivation_level,stress_level,overall_mood,notes
ATH_130,2024-08-08,5,3,10,6,
ATH_130,2023-10-24,4,9,10,2,
ATH_130,2023-06-26,1,4,4,9,Felt great today
ATH_130,2023-11-27,9,5,1,7,
ATH_130,2024-07-11,3,8,7,4,Tired from yesterday
ATH_130,2024-10-08,8,2,7,8,
ATH_130,2024-06-04,5,3,2,7,
ATH_130,2024-01-10,1,3,2,8,Recovery day needed
ATH_130,2024-05-21,5,7,8,4,
ATH_130,2023-06-26,9,2,6,5,Felt great today
ATH_130,2023-09-19,2,5,8,2,
ATH_130,2024-09-04,9,10,2,7,Tired from yesterday
ATH_130,2024-04-21,7,7,6,4,Recovery day needed
ATH_130,2023-01-16,3,1,7,6,
ATH_130,2024-12-27,7,4,7,7,
ATH_130,2024-06-25,8,7,4,5,
ATH_130,2023-04-02,9,2,9,2,Good training session
ATH_130,2023-02-26,5,6,7,9,
ATH_130,2023-07-13,9,7,1,4,Struggled with motivation
ATH_130,2023-07-15,4,8,3,6,
ATH_130,2023-12-26,2,2,7,8,Recovery day needed
ATH_130,2023-08-20,6,3,4,9,
ATH_130,2023-02-10,1,3,6,10,
ATH_130,2024-09-23,2,7,4,10,
ATH_130,2023-05-28,7,4,2,9,
ATH_130,2023-01-15,6,5,1,6,Good training session
ATH_130,2023-01-09,7,8,4,7,
ATH_130,2023-09-20,10,3,5,8,
ATH_130,2024-11-08,7,3,7,6,
ATH_130,2023-10-16,8,1,8,5,
ATH_130,2024-07-28,7,5,3,7,Felt great today
ATH_130,2024-04-18,3,9,8,3,
ATH_130,2024-03-29,4,6,7,6,
ATH_130,2023-12-11,10,8,7,4,Good training session
ATH_130,2024-07-22,7,5,5,5,Tired from yesterday
ATH_130,2024-08-05,7,3,3,3,
ATH_130,2023-01-30,9,4,1,7,Recovery day needed
ATH_130,2023-10-04,2,8,6,8,Tired from yesterday
ATH_130,2023-11-30,6,3,6,8,
ATH_130,2023-04-21,9,10,5,8,Feeling strong
ATH_130,2023-02-15,4,8,7,9,
ATH_130,2024-12-10,2,2,10,2,
ATH_130,2024-01-22,5,3,8,6,Feeling strong
ATH_130,2024-08-27,10,6,9,7,
ATH_130,2023-07-20,3,9,5,5,
ATH_130,2024-11-24,7,7,7,6,
ATH_130,2024-01-20,3,5,10,8,
ATH_130,2024-04-01,2,1,10,8,
ATH_130,2024-05-24,7,2,6,8,
ATH_130,2024-11-12,9,1,9,5,
ATH_130,2023-12-26,10,8,1,5,
ATH_130,2024-01-22,6,8,3,9,
ATH_130,2023-02-07,5,5,5,8,
ATH_130,2024-02-05,10,4,7,5,
ATH_130,2024-09-17,2,7,7,5,
ATH_130,2023-09-27,8,6,7,6,Good training session
ATH_131,2023-08-28,3,1,8,4,
ATH_131,2023-09-28,2,4,4,10,
ATH_131,2024-12-31,7,10,4,8,
ATH_131,2023-07-06,5,7,4,8,Recovery day needed
ATH_131,2023-01-05,9,3,6,10,
ATH_131,2023-07-26,4,5,10,5,Feeling strong
ATH_131,2023-01-26,8,9,2,6,Struggled with motivation
ATH_131,2024-07-28,5,2,3,7,
ATH_131,2024-12-10,1,3,7,2,
ATH_131,2023-08-09,9,3,4,7,Felt great today
ATH_131,2023-09-06,3,7,4,7,
ATH_131,2024-03-29,4,3,10,5,Feeling strong
ATH_131,2024-06-26,7,6,7,8,
ATH_131,2023-02-16,7,5,7,4,
ATH_131,2023-02-28,7,6,9,3,
ATH_131,2024-05-07,5,6,8,5,
ATH_131,2023-05-05,4,2,6,6,
ATH_131,2023-09-30,3,2,6,6,
ATH_131,2024-09-12,6,2,2,4,
ATH_131,2023-06-06,4,2,5,6,
ATH_131,2023-07-20,10,3,7,9,
ATH_131,2024-09-20,2,5,4,4,
ATH_131,2023-07-09,7,10,10,7,
ATH_131,2024-01-14,7,7,10,6,
ATH_131,2023-10-08,7,5,4,9,
ATH_131,2023-10-12,5,10,8,9,
ATH_131,2024-11-14,1,4,1,3,
ATH_131,2023-06-18,1,4,8,2,Recovery day needed
ATH_131,2024-11-07,1,10,7,9,
ATH_131,2024-03-02,9,10,6,8,Recovery day needed
ATH_131,2024-11-05,10,2,1,5,
ATH_131,2023-06-08,6,6,6,4,
ATH_131,2023-10-27,9,4,8,5,
ATH_131,2023-10-26,4,5,7,2,
ATH_131,2023-06-17,6,6,10,6,
ATH_131,2024-05-18,5,8,8,6,
ATH_131,2023-10-23,7,7,2,4,
ATH_131,2023-07-14,8,4,1,5,Tired from yesterday
ATH_131,2023-03-18,1,5,6,8,
ATH_131,2024-06-19,8,7,4,6,Recovery day needed
ATH_131,2023-10-23,6,2,10,4,
ATH_131,2023-07-21,4,4,7,8,Tired from yesterday
ATH_131,2023-04-08,9,9,3,6,
ATH_131,2024-04-29,9,4,5,8,
ATH_131,2024-12-23,2,3,9,6,
ATH_131,2023-05-01,1,1,8,4,
ATH_131,2023-04-06,10,6,3,9,
ATH_131,2023-07-06,4,7,10,7,
ATH_131,2023-03-23,1,6,8,3,
ATH_131,2024-08-27,9,6,1,8,
ATH_131,2023-09-02,6,2,2,9,
ATH_132,2023-04-14,6,7,4,8,
ATH_132,2023-07-29,1,10,4,5,Good training session
ATH_132,2023-06-30,5,5,7,7,Felt great today
ATH_132,2024-03-29,4,7,7,5,
ATH_132,2024-07-27,4,9,1,7,
ATH_132,2023-02-07,3,5,10,5,
ATH_132,2024-08-28,8,9,9,5,Struggled with motivation
ATH_132,2024-06-18,4,4,6,6,
ATH_132,2024-09-09,9,4,9,5,
ATH_132,2023-01-03,3,7,6,7,
ATH_132,2023-10-18,8,1,4,6,
ATH_132,2024-09-30,1,9,10,4,
ATH_132,2024-12-02,1,1,5,5,
ATH_132,2024-11-10,6,6,8,1,
ATH_132,2023-03-16,1,5,6,8,
ATH_132,2024-08-20,2,8,6,3,
ATH_132,2024-10-12,5,8,3,5,
ATH_132,2023-10-28,9,5,7,9,Feeling strong
ATH_132,2023-07-18,10,8,7,10,Tired from yesterday
ATH_132,2023-08-20,5,5,5,8,
ATH_132,2024-04-18,9,8,7,7,
ATH_132,2024-01-25,4,9,6,7,
ATH_132,2024-08-21,6,10,1,5,
ATH_132,2023-02-15,9,7,2,6,Felt great today
ATH_132,2024-08-09,6,2,4,4,
ATH_132,2023-07-17,9,8,9,5,
ATH_132,2023-10-06,9,1,2,7,Feeling strong
ATH_132,2023-11-20,9,5,6,7,
ATH_132,2024-02-29,1,2,8,4,Feeling strong
ATH_132,2024-01-14,1,8,5,6,
ATH_132,2024-09-08,8,3,1,9,
ATH_132,2024-10-05,6,2,3,3,
ATH_132,2024-06-27,2,5,10,6,
ATH_132,2023-03-08,6,1,2,6,
ATH_132,2023-10-22,7,6,10,4,
ATH_132,2023-07-19,1,10,1,7,
ATH_132,2024-08-25,6,5,2,7,
ATH_132,2024-05-22,9,1,8,7,Good training session
ATH_132,2023-04-16,5,6,8,4,
ATH_132,2024-07-30,2,9,4,5,Recovery day needed
ATH_132,2023-12-10,5,8,5,5,Struggled with motivation
ATH_132,2023-12-19,6,3,4,6,Feeling strong
ATH_132,2023-03-02,7,5,1,9,Good training session
ATH_132,2023-04-01,5,10,7,4,Recovery day needed
ATH_132,2024-10-16,5,5,6,8,
ATH_132,2023-12-19,3,5,2,6,
ATH_132,2023-03-18,8,7,10,3,Felt great today
ATH_132,2023-01-30,2,3,2,8,
ATH_132,2023-03-14,10,2,6,7,
ATH_132,2024-07-28,6,4,2,7,
ATH_132,2023-12-25,6,8,7,6,Struggled with motivation
ATH_132,2023-06-20,5,3,7,3,
ATH_132,2023-05-06,5,7,4,5,Felt great today
ATH_132,2023-04-25,2,4,1,4,
ATH_132,2023-03-20,5,10,3,5,Feeling strong
ATH_132,2024-07-27,7,10,8,5,Tired from yesterday
ATH_132,2024-09-14,3,8,8,4,Feeling strong
ATH_132,2024-08-12,4,1,1,10,Felt great today
ATH_132,2023-04-05,3,10,6,8,
ATH_132,2023-08-17,3,10,10,7,
ATH_132,2023-12-19,3,1,2,6,
ATH_132,2024-09-04,6,3,8,3,
ATH_132,2023-08-19,4,9,8,8,Struggled with motivation
ATH_132,2023-10-19,10,7,1,4,
ATH_132,2023-12-24,4,6,8,5,Feeling strong
ATH_132,2023-09-06,2,6,4,8,
ATH_132,2024-09-24,2,2,9,5,
ATH_132,2024-12-13,6,9,8,5,Feeling strong
ATH_132,2024-06-06,7,8,1,8,
ATH_132,2024-07-09,8,9,4,7,Tired from yesterday
ATH_132,2024-05-09,8,3,5,6,Tired from yesterday
ATH_132,2024-09-28,5,2,6,7,
ATH_132,2024-09-25,6,8,5,8,Felt great today
ATH_132,2023-06-24,3,3,4,6,Recovery day needed
ATH_132,2024-03-30,6,10,4,5,Struggled with motivation
ATH_132,2023-09-29,1,2,7,8,
ATH_132,2023-01-09,1,8,10,3,
ATH_132,2024-04-25,3,1,1,3,
ATH_132,2024-10-07,6,3,3,5,
ATH_132,2023-03-21,3,9,5,7,Feeling strong
ATH_132,2024-07-05,9,7,8,7,
ATH_132,2024-11-22,10,9,7,7,Good training session
ATH_132,2023-04-28,6,1,1,10,Struggled with motivation
ATH_132,2023-05-27,4,1,9,1,Recovery day needed
ATH_132,2023-09-14,6,10,5,10,Felt great today
ATH_132,2023-03-04,5,4,5,9,Felt great today
ATH_132,2024-02-19,10,9,2,8,
ATH_132,2023-10-12,8,5,6,5,
ATH_132,2023-11-13,7,3,8,3,
ATH_132,2023-02-27,7,8,3,8,Feeling strong
ATH_132,2023-05-12,6,9,10,7,Good training session
ATH_132,2023-06-12,3,4,9,7,Recovery day needed
ATH_132,2024-09-13,8,8,1,6,
ATH_132,2024-07-04,10,7,10,7,
ATH_132,2024-07-23,7,2,8,6,
ATH_132,2024-05-14,3,3,1,7,
ATH_132,2024-11-30,3,6,7,8,Tired from yesterday
ATH_132,2023-10-03,3,4,9,3,
ATH_132,2023-09-10,9,7,10,3,Good training session
ATH_132,2023-11-23,7,8,8,1,
ATH_132,2023-07-14,1,3,9,1,
ATH_132,2024-04-16,10,8,10,4,
ATH_132,2023-07-26,5,8,5,9,
ATH_132,2024-01-18,10,6,2,7,
ATH_132,2024-07-02,4,10,10,4,Feeling strong
ATH_132,2024-10-22,3,1,9,6,
ATH_132,2023-06-13,2,10,10,4,Felt great today
ATH_132,2023-09-05,7,6,6,9,
ATH_132,2024-01-09,8,9,4,3,Good training session
ATH_132,2023-01-13,1,3,1,8,Feeling strong
ATH_132,2024-02-13,5,6,7,5,
ATH_132,2024-09-13,3,4,2,7,Struggled with motivation
ATH_132,2023-06-23,4,2,3,1,
ATH_132,2023-10-08,3,6,3,9,
ATH_132,2023-04-21,2,2,5,8,Recovery day needed
ATH_132,2023-12-05,1,7,9,3,Feeling strong
ATH_132,2023-07-09,4,9,5,9,
ATH_132,2024-12-06,7,3,9,2,Struggled with motivation
ATH_132,2024-10-14,4,2,1,9,
ATH_132,2024-06-15,3,7,9,7,Felt great today
ATH_133,2024-10-03,8,7,1,4,
ATH_133,2023-04-04,3,1,4,9,Felt great today
ATH_133,2024-05-15,3,2,8,2,Feeling strong
ATH_133,2023-07-19,2,8,6,8,Feeling strong
ATH_133,2023-03-29,7,8,5,9,
ATH_133,2024-05-22,2,2,9,2,
ATH_133,2024-07-02,7,4,1,10,
ATH_133,2023-09-19,3,8,8,5,Good training session
ATH_133,2023-11-14,10,8,7,6,
ATH_133,2023-11-11,3,4,8,3,
ATH_133,2023-02-27,2,9,6,6,
ATH_133,2024-10-01,3,4,9,8,
ATH_133,2023-04-10,9,10,8,1,Felt great today
ATH_133,2024-02-11,4,6,10,1,Felt great today
ATH_133,2023-04-25,5,7,1,8,Recovery day needed
ATH_133,2023-02-07,5,7,1,3,
ATH_133,2024-06-26,9,1,5,7,
ATH_133,2023-08-11,6,3,7,9,
ATH_133,2024-06-27,10,1,7,3,
ATH_133,2024-09-04,2,5,9,4,
ATH_133,2023-06-26,6,7,8,2,
ATH_133,2023-09-21,8,6,5,5,
ATH_133,2023-10-21,8,3,8,7,
ATH_133,2024-08-31,3,6,3,6,Feeling strong
ATH_133,2023-09-13,9,5,2,8,
ATH_133,2024-10-07,6,2,1,9,
ATH_133,2023-01-12,9,8,6,6,
ATH_133,2024-11-02,7,3,8,4,
ATH_133,2023-03-28,3,1,9,3,
ATH_133,2023-01-29,7,4,10,7,
ATH_133,2023-04-03,9,6,10,7,Feeling strong
ATH_133,2023-02-22,8,10,3,4,
ATH_133,2023-03-29,10,6,8,5,Feeling strong
ATH_133,2023-12-05,1,1,8,9,
ATH_133,2023-12-11,10,1,3,3,
ATH_133,2024-06-16,2,1,3,4,Feeling strong
ATH_133,2023-02-01,6,7,6,8,
ATH_133,2023-12-28,7,5,5,4,Felt great today
ATH_133,2023-01-29,9,3,10,3,
ATH_133,2024-09-22,2,6,2,7,Struggled with motivation
ATH_133,2024-08-13,4,6,1,10,
ATH_133,2024-06-10,5,2,2,7,
ATH_133,2023-02-05,1,4,5,7,
ATH_133,2023-07-11,6,7,4,8,
ATH_133,2024-05-05,3,9,5,7,
ATH_133,2024-01-24,9,3,8,4,
ATH_133,2024-07-18,8,5,5,10,
ATH_133,2023-05-07,7,6,10,5,
ATH_133,2023-11-15,3,10,5,10,
ATH_133,2023-05-31,3,6,1,4,
ATH_133,2023-01-21,9,9,5,6,
ATH_133,2023-05-13,4,7,5,4,
ATH_133,2024-09-22,8,5,8,4,
ATH_133,2023-02-02,3,2,8,8,
ATH_133,2024-09-28,6,6,6,6,
ATH_133,2023-03-07,9,7,5,10,
ATH_133,2024-12-07,6,6,2,7,Struggled with motivation
ATH_133,2023-12-15,8,1,2,6,Tired from yesterday
ATH_133,2023-02-18,9,1,5,10,
ATH_133,2023-06-17,3,1,3,3,Feeling strong
ATH_133,2023-04-20,7,2,1,6,
ATH_133,2023-07-07,4,6,9,2,
ATH_133,2023-11-23,10,10,4,7,
ATH_133,2023-02-28,1,3,4,7,Felt great today
ATH_133,2023-01-14,7,6,4,2,
ATH_133,2023-09-17,3,3,8,6,
ATH_133,2023-11-05,4,6,4,7,Tired from yesterday
ATH_133,2024-06-21,2,4,8,6,Struggled with motivation
ATH_133,2023-09-29,2,9,10,1,Feeling strong
ATH_133,2024-04-21,1,3,8,2,
ATH_133,2024-12-08,1,4,5,3,Tired from yesterday
ATH_133,2024-04-30,8,9,2,6,
ATH_133,2023-03-06,2,9,6,7,Feeling strong
ATH_133,2023-02-27,9,1,5,4,
ATH_133,2023-02-20,3,4,7,5,
ATH_133,2023-03-04,1,8,8,4,Feeling strong
ATH_133,2023-09-24,1,7,4,7,
ATH_134,2023-06-13,5,4,4,4,Good training session
ATH_134,2023-08-17,10,1,2,9,
ATH_134,2023-04-24,6,1,2,3,
ATH_134,2024-08-09,8,8,8,1,
ATH_134,2024-12-30,10,3,6,7,
ATH_134,2023-07-16,7,2,3,10,
ATH_134,2023-07-25,2,5,1,4,
ATH_134,2023-10-02,4,6,9,7,
ATH_134,2024-11-20,7,9,3,5,Feeling strong
ATH_134,2024-08-06,3,1,5,6,
ATH_134,2023-04-22,10,4,3,10,
ATH_134,2024-06-02,8,5,3,1,
ATH_134,2023-05-29,2,9,10,3,
ATH_134,2024-05-20,6,9,9,3,
ATH_134,2024-12-23,2,8,4,7,
ATH_134,2024-02-19,10,3,9,6,
ATH_134,2024-11-11,3,4,7,6,Felt great today
ATH_134,2024-06-16,9,2,10,4,
ATH_134,2024-10-31,6,5,4,3,
ATH_134,2023-03-08,1,6,1,6,Feeling strong
ATH_134,2023-07-02,7,10,6,6,
ATH_134,2023-11-15,10,6,5,9,Struggled with motivation
ATH_134,2024-09-03,10,8,9,4,
ATH_134,2024-12-03,7,2,9,4,
ATH_134,2024-11-28,1,1,3,1,
ATH_134,2024-10-15,5,5,9,6,
ATH_134,2024-02-23,7,8,1,7,
ATH_134,2024-06-16,5,5,10,4,
ATH_134,2024-06-12,1,9,1,9,
ATH_134,2023-09-02,2,2,2,3,
ATH_134,2023-06-20,2,5,3,7,
ATH_134,2023-05-24,3,9,10,7,
ATH_134,2023-11-12,9,10,4,8,Struggled with motivation
ATH_134,2023-05-02,1,2,10,6,
ATH_134,2023-08-02,9,4,8,2,
ATH_134,2024-04-10,4,1,8,2,Tired from yesterday
ATH_134,2024-01-31,8,6,2,4,
ATH_134,2024-01-19,3,6,2,10,Recovery day needed
ATH_134,2024-11-28,10,1,2,5,
ATH_134,2024-04-22,3,4,9,5,
ATH_134,2024-03-24,9,2,5,4,Recovery day needed
ATH_134,2024-11-27,1,5,6,8,Struggled with motivation
ATH_134,2024-11-25,1,1,3,6,
ATH_134,2024-07-06,8,5,6,6,
ATH_134,2024-12-14,3,8,3,5,
ATH_134,2024-10-02,7,3,2,2,
ATH_134,2023-02-15,3,1,1,6,
ATH_134,2023-06-09,4,10,1,8,Felt great today
ATH_134,2024-11-12,3,9,1,10,Feeling strong
ATH_134,2024-09-02,5,10,1,8,
ATH_134,2024-02-12,8,8,3,8,
ATH_134,2023-08-17,2,4,6,7,Recovery day needed
ATH_134,2023-12-27,4,2,5,3,Tired from yesterday
ATH_134,2024-05-16,10,6,6,7,Struggled with motivation
ATH_134,2023-11-13,5,1,8,5,
ATH_134,2024-08-21,6,1,8,1,Good training session
ATH_135,2023-03-10,6,8,2,8,
ATH_135,2024-01-08,7,8,2,7,
ATH_135,2024-08-21,8,6,2,8,Recovery day needed
ATH_135,2023-03-01,7,6,2,6,
ATH_135,2024-01-27,7,2,1,5,
ATH_135,2023-04-16,6,6,7,7,Tired from yesterday
ATH_135,2023-08-10,4,9,4,6,
ATH_135,2024-09-14,5,9,3,9,
ATH_135,2024-05-17,10,5,4,6,Feeling strong
ATH_135,2023-03-24,9,6,3,7,
ATH_135,2024-01-12,7,10,9,1,
ATH_135,2024-09-29,6,9,4,8,
ATH_135,2023-06-13,3,5,3,7,
ATH_135,2024-06-01,2,3,1,6,
ATH_135,2024-04-07,3,4,5,5,
ATH_135,2023-08-24,7,8,7,6,
ATH_135,2024-03-30,10,4,9,1,
ATH_135,2024-07-11,5,4,6,7,
ATH_135,2023-12-15,9,2,2,8,
ATH_135,2023-02-13,8,2,8,1,
ATH_135,2023-05-11,1,10,7,6,
ATH_135,2024-11-14,6,8,6,6,
ATH_135,2023-02-10,8,1,8,9,
ATH_135,2023-10-05,1,1,4,6,
ATH_135,2023-10-07,9,10,3,9,
ATH_135,2024-12-05,6,5,6,7,Felt great today
ATH_135,2023-11-01,6,5,1,8,
ATH_135,2024-03-31,4,6,9,7,Good training session
ATH_135,2023-09-27,1,8,5,7,Good training session
ATH_135,2024-12-24,4,7,9,2,
ATH_135,2023-05-22,8,9,2,8,
ATH_135,2023-11-07,7,6,3,5,
ATH_135,2023-08-07,10,8,8,6,
ATH_135,2024-04-22,8,5,8,6,
ATH_135,2024-11-11,10,2,7,5,
ATH_135,2024-05-04,6,1,7,6,Struggled with motivation
ATH_135,2023-09-19,1,2,1,5,
ATH_135,2023-10-10,4,10,5,9,
ATH_135,2024-09-02,6,3,6,4,Feeling strong
ATH_135,2024-03-21,5,5,10,3,
ATH_135,2023-05-06,2,9,9,5,Good training session
ATH_135,2023-07-10,4,4,5,7,
ATH_135,2024-07-19,1,10,8,2,
ATH_135,2023-09-14,9,6,4,7,
ATH_135,2024-12-18,4,3,9,4,
ATH_135,2024-01-13,2,9,7,9,Feeling strong
ATH_135,2024-05-21,4,7,9,3,Feeling strong
ATH_135,2023-04-09,1,8,6,8,
ATH_135,2023-04-21,1,7,4,5,
ATH_135,2024-09-09,5,7,2,6,Struggled with motivation
ATH_135,2024-09-24,7,3,3,5,
ATH_135,2024-12-30,5,2,7,6,
ATH_135,2024-12-23,4,2,5,6,
ATH_135,2024-03-01,9,8,4,6,
ATH_135,2023-12-30,4,7,4,3,
ATH_135,2023-05-27,1,5,3,4,
ATH_135,2023-11-22,1,2,8,5,Felt great today
ATH_135,2023-04-11,1,10,8,4,Good training session
ATH_135,2023-09-10,7,6,7,5,
ATH_135,2023-04-02,4,6,6,8,
ATH_135,2024-11-21,10,9,6,9,
ATH_135,2023-07-27,1,7,2,6,
ATH_135,2023-03-04,2,7,10,7,Felt great today
ATH_135,2024-08-29,8,2,7,4,
ATH_135,2024-02-26,4,6,1,5,Feeling strong
ATH_135,2023-09-25,1,5,10,6,
ATH_135,2023-07-30,1,3,5,7,
ATH_135,2023-07-18,1,10,8,7,
ATH_135,2023-12-25,9,9,10,6,
ATH_135,2023-10-05,8,3,3,7,Felt great today
ATH_135,2023-11-22,6,8,4,7,
ATH_135,2023-02-26,8,9,4,5,
ATH_135,2024-03-05,9,5,8,6,
ATH_135,2024-10-11,1,5,7,6,Felt great today
ATH_135,2024-02-15,3,3,8,1,
ATH_135,2024-12-23,5,6,4,9,
ATH_135,2023-11-26,10,7,6,10,
ATH_135,2024-12-25,7,4,10,2,
ATH_135,2023-12-29,3,7,6,5,
ATH_135,2023-09-03,9,3,3,6,Struggled with motivation
ATH_135,2023-03-26,9,3,7,7,Feeling strong
ATH_135,2024-02-28,1,6,7,7,
ATH_135,2023-12-03,2,9,9,2,
ATH_135,2024-06-04,8,5,6,8,Tired from yesterday
ATH_135,2024-04-25,10,8,10,4,Tired from yesterday
ATH_135,2024-05-29,4,3,7,10,Felt great today
ATH_135,2024-12-08,3,3,5,5,
ATH_135,2023-07-10,6,1,10,1,Recovery day needed
ATH_135,2024-03-07,1,9,5,8,
ATH_135,2024-11-03,5,6,1,7,
ATH_135,2023-10-29,4,2,9,6,Good training session
ATH_135,2023-10-31,9,10,1,6,
ATH_135,2023-12-15,4,10,3,6,Good training session
ATH_135,2023-10-31,4,3,10,4,
ATH_135,2024-12-08,3,5,9,1,
ATH_135,2023-06-24,9,4,5,5,
ATH_135,2024-08-05,9,6,4,9,
ATH_135,2023-12-17,1,8,1,5,
ATH_135,2023-07-12,9,9,5,5,Recovery day needed
ATH_135,2024-02-23,7,7,5,10,
ATH_135,2024-12-25,8,1,7,7,Felt great today
ATH_135,2023-11-15,8,6,3,7,
ATH_135,2023-11-03,6,9,6,10,Felt great today
ATH_135,2024-08-27,6,6,6,7,Good training session
ATH_135,2023-09-20,5,4,6,8,Struggled with motivation
ATH_135,2024-11-30,6,1,6,8,Good training session
ATH_135,2023-09-21,2,7,6,5,
ATH_135,2023-10-31,10,1,7,8,
ATH_136,2024-07-11,9,7,6,7,
ATH_136,2023-07-22,5,8,2,10,
ATH_136,2023-04-24,8,7,3,7,Tired from yesterday
ATH_136,2024-09-08,9,2,3,10,
ATH_136,2024-02-25,7,5,4,8,
ATH_136,2024-04-11,8,2,5,6,
ATH_136,2023-09-15,8,7,10,8,
ATH_136,2023-08-26,7,5,5,7,
ATH_136,2023-05-01,1,5,9,6,
ATH_136,2024-02-25,2,2,3,7,
ATH_136,2023-11-12,6,7,4,7,
ATH_136,2023-03-13,6,10,6,7,
ATH_136,2023-08-02,3,8,2,6,
ATH_136,2024-09-19,4,3,4,9,Good training session
ATH_136,2023-11-11,8,4,7,7,
ATH_136,2024-07-14,5,6,2,9,
ATH_136,2024-06-30,8,6,7,10,
ATH_136,2023-02-06,8,10,9,5,
ATH_136,2024-03-29,5,10,7,7,
ATH_136,2024-01-27,7,4,2,4,
ATH_136,2023-04-17,10,6,8,2,
ATH_136,2023-08-04,10,8,8,3,
ATH_136,2024-09-25,9,2,4,8,Good training session
ATH_136,2023-03-27,2,4,1,6,Tired from yesterday
ATH_136,2024-07-24,7,8,8,6,
ATH_136,2024-03-18,4,7,9,3,Tired from yesterday
ATH_136,2023-09-10,3,2,10,7,
ATH_136,2023-03-28,4,6,1,8,Struggled with motivation
ATH_136,2023-11-09,1,1,2,6,
ATH_136,2023-05-05,6,8,8,1,
ATH_136,2023-09-18,9,6,5,8,
ATH_136,2023-04-17,7,8,1,10,
ATH_136,2024-04-16,2,1,6,5,
ATH_136,2023-09-18,4,3,4,7,
ATH_136,2023-05-31,8,6,1,8,
ATH_136,2023-12-11,7,7,3,7,
ATH_136,2024-07-24,9,5,4,3,
ATH_136,2024-01-31,10,5,7,7,
ATH_136,2023-04-25,8,9,7,6,
ATH_136,2024-08-04,3,5,7,5,
ATH_136,2023-09-16,5,3,10,7,
ATH_136,2023-02-15,6,9,5,6,
ATH_136,2023-06-02,4,8,1,4,Tired from yesterday
ATH_136,2024-11-06,2,2,3,10,
ATH_136,2024-08-13,10,1,2,6,
ATH_136,2024-05-14,6,6,2,7,Good training session
ATH_136,2024-07-18,3,7,6,10,Feeling strong
ATH_136,2023-11-04,10,5,8,3,
ATH_136,2024-07-27,4,4,10,7,
ATH_136,2023-09-20,7,3,7,3,Feeling strong
ATH_136,2024-07-08,2,1,1,9,
ATH_136,2024-09-19,10,10,8,5,
ATH_136,2024-01-08,9,6,3,8,
ATH_136,2024-06-24,2,8,10,4,
ATH_136,2024-06-27,6,2,3,10,
ATH_136,2023-02-12,10,9,7,9,Struggled with motivation
ATH_136,2023-07-15,2,1,6,4,Good training session
ATH_136,2024-10-24,1,8,8,1,
ATH_136,2024-03-06,4,5,10,6,
ATH_136,2023-08-22,8,4,8,9,
ATH_136,2024-12-20,8,2,1,7,
ATH_136,2023-02-13,6,5,3,8,Struggled with motivation
ATH_136,2024-12-16,9,4,5,7,Feeling strong
ATH_136,2024-11-23,7,1,2,8,
ATH_136,2023-10-27,10,10,10,2,
ATH_136,2023-12-25,1,8,10,4,
ATH_136,2023-05-22,1,5,8,5,
ATH_136,2024-09-23,5,3,7,3,Good training session
ATH_136,2024-09-09,8,2,1,6,
ATH_136,2024-11-08,9,7,8,5,
ATH_136,2024-08-11,7,9,3,8,
ATH_136,2023-03-18,1,7,2,5,Felt great today
ATH_136,2023-04-30,2,7,5,6,
ATH_136,2024-11-19,3,4,7,9,
ATH_136,2023-04-15,3,2,7,6,
ATH_136,2023-02-08,3,6,9,9,
ATH_136,2024-10-28,1,1,2,6,Felt great today
ATH_136,2024-09-08,1,4,9,5,
ATH_136,2024-09-30,3,5,5,5,Good training session
ATH_136,2023-05-13,7,4,6,9,Felt great today
ATH_136,2023-11-22,8,6,3,7,Recovery day needed
ATH_136,2023-09-08,6,1,8,5,
ATH_136,2023-08-02,4,6,9,1,
ATH_136,2024-02-01,6,9,9,8,Recovery day needed
ATH_136,2023-10-12,10,5,2,9,
ATH_136,2024-06-26,6,9,2,7,
ATH_136,2023-05-20,9,4,2,4,
ATH_136,2023-12-29,3,4,5,9,
ATH_136,2023-09-21,7,8,2,5,Tired from yesterday
ATH_136,2023-04-27,9,9,1,7,
ATH_136,2023-12-23,4,4,3,2,
ATH_136,2024-07-01,9,9,2,5,Recovery day needed
ATH_136,2024-09-17,7,2,1,4,
ATH_136,2024-10-28,3,7,8,7,
ATH_136,2024-06-03,1,10,8,8,Felt great today
ATH_136,2023-02-06,8,1,8,5,
ATH_136,2023-05-04,10,3,5,7,Recovery day needed
ATH_136,2023-08-17,10,5,10,3,Recovery day needed
ATH_136,2024-11-05,9,10,3,10,
ATH_136,2024-05-10,4,7,8,7,Feeling strong
ATH_136,2023-02-09,8,6,1,5,
ATH_136,2023-09-15,7,4,2,7,
ATH_136,2024-03-19,8,6,3,7,
ATH_136,2024-05-17,8,1,10,4,Felt great today
ATH_136,2023-11-07,2,8,9,4,
ATH_137,2023-12-28,5,6,1,8,
ATH_137,2024-08-23,7,9,5,7,
ATH_137,2024-10-24,2,1,1,5,
ATH_137,2023-12-17,2,6,8,1,Struggled with motivation
ATH_137,2023-11-13,6,4,1,5,
ATH_137,2023-07-22,5,4,2,7,Recovery day needed
ATH_137,2024-03-13,7,8,1,7,
ATH_137,2023-11-09,6,1,5,9,
ATH_137,2024-09-12,6,7,10,3,Tired from yesterday
ATH_137,2024-08-27,10,3,9,4,Recovery day needed
